"content","id"
"mercredi commission affaires etrangères dont membre a auditionné jean-baptiste lemoyne secrétaire d’etat auprès ministre affaires etrangères l’état politique commerciale questions relatives traités libre échange brexit sanctions américaines vis vis l’iran tensions entre chine etats-unis encore l’avenir l’omc posées pouvez revoir audition via lien suivant manière générale pouvez revoir plupart séances commissions site l’assemblée nationale votes évaluation l'article","Audition de Jean Baptiste Lemoyne"
"budget droite ligne celui l’année dernière première bataille c’est celle l’emploi remettre toute société travail c’est fera redémarrer france l’emploi solution plupart blocages pays c’est l’emploi fait fonctionner système retraites c’est l’emploi fait fonctionner système santé c’est l’emploi permet lutter contre inégalités budget l’emploi pouvoir d’achat créer l’emploi besoin recréer compétitivité c’est proposons transformation cice baisse charges représente milliards trésorerie supplémentaire entreprises fiscalité entreprises également simplifiée suppression petites taxes toutes mesures vont seul sens redonner marges manœuvre entreprises qu’elles puissent développer investir créer emplois lutter contre fléau chômage s’adapter nouvelles réalités marché travail aussi besoin d’investir formation professionnelle montée compétences voire reconversion c’est ainsi prévoyons milliards d’euros budget redonnera pouvoir d’achat français concrétise suppression charges salariales heures supplémentaires an salarié smic plus heure travaillée deuxième tranche taxe d’habitation supprimée français cotisations chômage maladie également réduites enfin budget prévoit suppression plus milliards prélèvements obligatoires budget protège menons politique volontariste mieux protéger français particulier plus modestes celle-ci concrétise multiples façons budget tout d’abord hausse minimum vieillesse continue d’augmenter porté euros mois l’allocation adulte handicapé également augmentée mois novembre mois novembre plan pauvreté salué associations mobilisera milliards d’euros permettre plus démunis sortir grande pauvreté accompagner vers retour l’emploi budget prévoit également mesures sécurité car nécessaire mieux protéger français c’est pourquoi finançons création plus postes policiers gendarmes aussi postes sein services justice budget l’avenir préparer l’avenir c’est d’abord éduquer enfants plus milliard d’euros plus qu’en alloués l’éducation l’enseignement supérieur recherche occasion augmenterons an enseignants établissements situés rep zones d’éducation prioritaire investir l’avenir c’est aussi résoudre problèmes liés manque logements mènerons politique particulièrement dynamique sens puisque prévoyons soutenir création logements an jeunes logements plus précaires plus augmenterons millions d’euros soutien développement quartiers prioritaires enfin puisque avenir dépend d’une politique écologique ambitieuse allons augmenter milliard d’euros moyens consacrés transition nécessaire modèle développement noter depuis l’arrivée pouvoir d’emmanuel macron mai gouvernement majorité augmenté budget ministère dédié enjeu primordial milliards d’euros savoir plus conclure s’agit d’un budget ambitieux doit permettre changer france profondeur transformer l’action publique plus d’efficacité faire plus ceux moins soutenir transition écologique c’est budget veut responsable car tient engagements maintenant déficit dessous barre d’abord avant tout c’est budget conscient l’impérieuse nécessité remettre toute france travail combattre terrible mal qu’est chômage masse l’emploi l’emploi l’emploi c’est résoudre beaucoup maux société française votes évaluation l'article","Ce qu’il faut retenir du budget 2019"
"mercredi dernier commission affaires étrangère dont membre a auditionné vincent michelot professeur sciences-po lyon spécialiste états-unis enjeux déterminants scrutin mi-mandat états-unis élections aussi appelées mid-term visent renouveler l’ensemble sièges chambre représentants l’équivalent l’assemblée nationale tiers sièges sénat pouvez revoir l’audition intégralité site l’assemblée nationale votes évaluation l'article","Etats-Unis: audition de Vincent Michelot sur les élections de mi-mandat"
"j’ai présenté rapport avis concernant budget réseau consulaire souhaiterais acteurs diplomatie plus visibles fonctionnement représentations plus lisibles concitoyens votes évaluation l'article","« Un ministère qui reste invisible »"
"pendant trop nombreuses années différentes politiques mises œuvre n’ont permis d’apporter réponse efficace sortir plus démunis grande pauvreté plus oublier personne c’est l’objectif a fixé président république scandale pauvreté aujourd’hui encore millions personnes vivent sous seuil pauvreté pays pouvons plus l’accepter enfant vit toujours sous seuil pauvreté tiers familles monoparentales situation pauvreté français n’ont moyens s’alimenter sainement être pauvre c’est combat quotidien survivre outre pauvreté devenue héritage familial inégalités destins installées selon l’endroit où né famille laquelle grandi l’école fréquentée sort plus souvent scellé faut aujourd’hui ans enfant pauvre descendants descendants accèdent classe moyenne ans c’est générations malheureusement situation perdure car gouvernements successifs fait choix traiter symptômes stratégie consiste s’attaquer racine mal bien sûr voulons pauvres vivent mieux surtout voulons éradiquer grande pauvreté plus oublier personne plus oublier personne nécessite véritable mobilisation nationale chacun contribue grand projet solidarité s’agit plus contenir pauvreté mettant œuvre nouvelles mesures redistribution fait preuve manque d’inefficacité s’agit refonder état-providence système protection sociale faire sorte pauvreté transmette plus héritage faudra ainsi lutter contre déterminisme social donc apporter solutions dès plus jeune âge nécessite mobiliser moyens c’est ainsi milliards d’euros ans consacrés réalisation plan intervenir dès petite enfance mieux protéger garantir droits fondamentaux enfants doit être priorité c’est pourquoi l’état financera jusqu’à frais création crèches communes plus difficultés bonus financiers proposés collectivités afin places crèches réservées enfants défavorisés mesure s’ajoute création places crèche tout territoire français places relais d’assistantes maternelles priorité quartiers prioritaires politique ville formations favoriser développement l’enfant remédier retard langage proposées employés crèches petit déjeuner repas euro l’état permettra chaque enfant d’avoir petit déjeuner repas complet jour tous enfants collations proposées matin élèves scolarisés zone d’éducation prioritaire plus tarification sociale va être développée l’objectif proposer repas communes plus défavorisées l’état va outre développer programme malin distribution produits alimentaires bas prix ménages plus pauvres proposer solutions décrocheurs chaque année jeunes retrouvent ni école ni formation ni emploi remédier allons étendre l’obligation formation jusqu’à ans car aucun jeune doit retrouver solution allons également allonger l’aide sociale l’enfance jusqu’aux jeunes adultes âgés ans enfin voulons faciliter l’accès l’apprentissage formation professionnelle rendre beaucoup plus attractifs nouveau service public l’insertion c’est l’un grands objectifs quinquennat remettre société travail voulons tous français puissent retrouver activité professionnelle car c’est clef faire place société sortir pauvreté objectif allons créer véritable service public l’insertion construirons tous acteurs associations collectivités locales passant partenaires sociaux dont l’état garant seul l’état peut assurer protection universelle égale tous l’échelle territoire national vers revenu universel d’activité là encore trop complexité d’années perdues voulons mettre terme maquis prestations faudra revoir système minima sociaux fait exemple ceux pourraient bénéficié rsa n’en font demande concrètement président république a demandé gouvernement préparer meilleurs délais mise place d’un revenu universel d’activité fusionnera plus grand nombre possible prestations telles rsa apl prime d’activité voulons garantir soutien tous l’objectif retrouver plus rapidement possible activité professionnelle ambition solidarité toutes mesures s’agrègent sein d’un projet solidarité ambitieux pays celui-ci s’appuie piliers celui travail l’éducation cohésion nationale constatez toutes mesures économiques prenons elles visent créer emplois créer richesse car sinon n’y a redistribution possible menons politique très active plan éducatif tous français mêmes chances c’est cadre-là dédoublé classes cp zones d’éducation prioritaire faut finir inégalités scolaires vont pair pauvreté maîtriser fondamentaux d’émancipation possible enfin plan pauvreté posons bases d’un projet humaniste veut rompre inégalités destin enfin renouer promesse républicaine d’une france unie solidaire votes évaluation l'article","Ne plus transmettre la pauvreté en héritage"
"réunion l’opecst j’ai rappelé l’importance d’un système représentation clair lisible permettant citoyens jouer rôle démocratique pleine conscience votes évaluation l'article","Quelle lisibilité donnons-nous aux citoyens?"
"conscient enjeux liés transition écologique solidaire gouvernement propose augmentation plus milliard d’euros ministère dédié questions augmentation précédent vient s’ajouter hausse millions d’euros déjà intervenue budget combat service l’écologie savez dérèglements climatiques perte biodiversité pollution autant menaces planète nous-mêmes générations venir relever défis faut fois vision également moyens cap clair consiste mettre œuvre écologie solutions écologie pragmatique crédible efficace comme souvent nerf guerre reste moyens financiers permettront d’inspirer toute société française aller vers monde plus durable c’est pourquoi total crédits proposé vote parlement milliards d’euros ministère opérateurs service politique tous secteurs concernés l’énergie climat l’eau biodiversité risques santé mobilité transports traduira aides collectivités locales entreprises également ménages s’agira aussi d’investir l’avenir mettre place mécanismes d’incitation comportements plus respectueux l’environnement bref inscrire durée transition écologique c’est véritable budget combat propose gouvernement mieux accompagner français budget contient nombreuses dispositions mieux accompagner français notamment plus modestes réduire consommation d’énergie traduira poursuite prime conversion millions d’euros crédits supplémentaires rapport mesure a connu grand succès souhaitons l’encourager encore davantage qu’il moins moins véhicules anciens polluants circulation augmenterons également moyens faveur rénovation énergétique bâtiments via crédits d’impôts prêts éco-ptz certificats d’énergie aides l’anah tva taux réduits l’objectif ainsi faciliter financement travaux tout réalisant économies énergétiques sein logements enfin amplifierons effort millions français plus modestes chèque énergie porté lieu protéger environnement améliorer environnement c’est s’engager santé qualité vie prévoyons consacrer milliard domaines permettra progresser tant lutte contre pollution l’air prise compte systématique l’adaptation changement climatique gestion risques favoriser meilleure gestion déchets aussi renforcer l’économie circulaire allons réduire tva actions collectivités augmenter déchets triés recyclés l’objectif fixé gouvernement consiste atteindre réduction déchets mis décharge investir l’avenir d’importants moyens mobilisés investir générations venir parvenir besoin crédits puissance publique également besoin d’orienter investissements comportements acteurs publics privés bien entendu lutte contre changement climatique cœur priorités ainsi soutiendrons développement énergies renouvelables hauteur milliard d’euros d’un autre côté continuerons jouer levier fiscalité orienter durablement choix d’investissement comportements entreprises collectivités particuliers vue d’une baisse significative consommation énergies fossiles cadre contribution carbone va progresser passer fiscalité gazole non routier entreprises industrielles bâtiment quant alignée celle particuliers loi d’orientation mobilités gouvernement s’engagera transformation profonde politiques mobilité hausse million budget ministère chargé transports celui-ci atteindra milliards l’année prochaine l’effort donné l’entretien réseaux existants soutien transport ferroviaire développement plan vélo ans enfin milliards d’euros consacrés déploiement plan biodiversité ainsi qu’à renforcer politique l’eau votes évaluation l'article","Budget 2019 : priorité à la transition écologique"
"communiqué presse mieux encourager mobilité internationale français faire réussir france mondialisation terme mission parlementaire d’une consultation inédite députée anne genetet remet recommandations premier ministre anne genetet députée lrem circonscription français établis hors france remet mardi septembre premier ministre rapport mobilité internationale français contexte d’une importante transformation présence française monde missionnée janvier dernier edouard philippe sous l’autorité jean-yves drian députée formule rapport recommandations thématiques français mobilité internationale fiscalité non-résidents protection sociale accès services publics conditions retour france plus d’une centaine d’heures d’auditions d’experts déplacements terrain rencontre acteurs présence française l’étranger l’élue plus vaste circonscription législative française pays d’europe orientale d’asie d’océanie a réalisé consultation citoyenne d’une ampleur inédite personnes contactées plus réponses reçues questionnaire adressé agents consulaires mission mme genetet s’inscrit contexte d’une importante transformation présence française monde notamment mobilité croissante vers l’étranger près millions français mobilité internationale croissance continue communauté supérieure an profils plus plus variés obligations fiscales protection sociale français l’étranger demeurent mieux complexes pire inadaptées voire inéquitables injustes tandis exemples maltraitance administrative nombreux exemple français mobilité internationale représentent contribuables versent l’impôt revenu pays rapport d’anne genetet met donc exergue mobilité internationale doit être mieux encouragée partout tous parlementaire convaincue rôle essentiel qu’ils jouent notamment rayonnement france condition français mobilité internationale reflète temps qu’elle détermine volonté capacité pays réussir pleinement mondialisation français mobilité internationale meilleurs atouts mondialisation si france veut tenir rang compétition mondiale doit s’appuyer communautés maintenir lien étroit concitoyens travers monde parmi recommandations prioritaires députée figurent entre autres suppression prélèvements sociaux revenus immobiliers loyers plus-values non-résidents l’alignement régime non-résidents celui résidents matière progressivité l’impôt revenus source française création d’un guichet unique protection sociale mobilité internationale suppression numéros surtaxés d’accès services publics prise compte toutes démarches ligne champs adaptés coordonnées postales téléphoniques l’étranger encore l’octroi d’une dérogation automatique l’inscription scolaire école publique enfants familles rentrent france recommandations rapport pensées souci constant d’efficacité pragmatisme elles concrètes réalistes répondent réelle attente elles vocation devenir pierre angulaire d’une politique d’attractivité d’influence ambitieuse pays afin d’optimiser suivi mise place différents outils qu’elle préconise anne genetet suggère enfin créer auprès premier ministre poste délégué interministériel mobilité internationale lien vers rapport votes évaluation l'article","Une mission au service de la mobilité internationale"
"alors écoliers repris chemin l’école c’est également rentrée gouvernement majorité présidentielle celle-ci s’annonce cohérence l’action transformation engagée depuis an cadre étudierons prochaines semaines nouvelles réformes budget serré ambitieux pays aller plus loin libérer économie savez lutte contre chômage masse principal objectif gouvernement députés majorité parvenir voulons continuer libérer l’activité économique rendu plus flexible marché travail souhaitons maintenant poursuivre transformation économique pays loi pacte permettra entreprises premier rang desquelles tpe pme croître transformer plus rapidement mieux partager fruits croissance outre loi avenir professionnel votée juillet rentre vigueur celle-ci va permettre construire parcours professionnels sur-mesure centrés individus enfin allons supprimer cotisations heures supplémentaires va permettre augmentations plus pouvoir d’achat quand fait heure supplémentaire dès septembre construire france plus solidaire première réponse défi inégalités c’est l’éducation car permet l’émancipation individus c’est projet matière justice sociale passe politique d’envergure matière d’éducation ciment cohésion nationale concrétise notamment l’extension dédoublement classes rep cp rep zones d’éducation prioritaire terme mettrons place nouveau service national universel renforcera sentiment d’appartenance jeunes générations communauté valeurs l’autre grand enjeu france plus solidaire c’est reconstruire état-providence xxie siècle modèle date conseil national résistance si devons conserver mêmes idéaux savoir protéger français spécificité devons aussi adapter l’évolution besoins santé meilleure prise charge vieillissement pathologies chroniques ainsi problèmes familiaux professionnels c’est cadre devons réinventer ajuster état-providence modes vies contemporains veut dire proposer d’autres mécanismes d’autres moyens plus répondre besoins concitoyens conformément objectif gouvernement présentera mois-ci réformes relatives santé solidarité cohésion territoires plan santé redéfinira intégralement système santé afin permettre mieux répondre enjeux sanitaires actuels mieux soigner personnes lutter contre déserts médicaux s’agit exemple repenser fonctionnement urgences sous pression constante depuis trop longtemps plan pauvreté quant devra proposer solutions lutter contre inégalités destin sapent promesse républicaine permettre enfin concitoyens plus modestes s’émanciper ailleurs aucune prestation sociale réduite gouvernement continue protéger plus fragiles minimum vieillesse revalorisé significativement l’allocation adulte handicapé augmentée euros mois prime d’activité également revue hausse budget maîtrisé rééquilibrer comptes publics impératif parvenir allons poursuivre l’action engagée continuant faire économies transformant l’action publique diminuant financement politiques efficaces exemple logement contrats aidés dont plupart permettent d’obtenir ensuite emploi viable politique logement quant c’est milliards dépensés millions mal logés l’inefficacité politiques n’est plus acceptable ni défendable aujourd’hui ailleurs tiendrons engagements visibles français d’ici fin l’année suppression progressive taxe d’habitation suppression complète cotisations salariales chômage maladie va entraîner gain pouvoir d’achat actifs choix politiques forts proposés hausses franches plusieurs secteurs comme l’éducation formation sécurité défense encore transition écologique rentrée ligne tracée gouvernement majorité présidentielle difficile exigeante c’est j’en sûre celle donnera meilleurs résultats long terme votes évaluation l'article","Nos intentions pour la rentrée"
"monde plus plus chaotique où remise cause multilatéralisme également construction européenne véritables menaces l’économie mondiale sécurité conférence ambassadeurs ambassadrices a permis faire point donner cap action extérieure français l’étranger véritable atout pays discours président république a réaffirmé objectifs prioritaires france l’international renforcer sécurité français protéger biens communs faire rayonner pays accroître attractivité poursuivre travail refondation européenne réaliser objectifs dès introduction emmanuel macon a demandé ambassadeurs d’associer pleinement communautés françaises l’étranger elles richesse force a-t-il justifié françaises français l’étranger atout pays doivent participer pleinement nouveau rayonnement france c’est aussi veux aller bout simplifications attendues concitoyens termes démarches administratives vote ligne autant préconisations rapport j’ai remis premier ministre message consiste faire changer regard mobilité internationale français établis hors france a bien reçu refonder l’ordre mondial contexte marqué tensions internationales inédites montée nationalismes protectionnisme résumer populismes europe monde france doit être vigilante s’engager plus grande opiniâtreté promouvoir progrès l’enjeu c’est repousser menaces paix mondiale titre président république a annoncé tenue premier forum paris paix novembre prochain but renforcer action collective associant états organisations internationales société civile force constater système multilatéral xxe siècle fortement remis cause acteurs majeurs puissances autoritaires fascinent parfois travers monde compris sein démocraties occidentales c’est pourquoi emmanuel macron a appelé ambassadeurs participer refonder l’ordre mondial l’europe face doutes combat européen fait commencer long difficile centre l’action france tout long quinquennat l’un grands objectifs l’année renforcer solidarité europe matière sécurité pays européens peuvent plus aujourd’hui s’en remettre états-unis plus plus isolationniste assurer sécurité l’europe doit repenser alliances garantir sécurité donc souveraineté européenne grâce l’action france fait d’important progrès matière défense création d’un fonds défense financer initiatives concrètes conclusion d’accords stratégiques l’allemagne initiative européenne d’intervention c’est mise œuvre projets concrets indispensables ferons avancer l’idéal européen trois impératifs l’environnement commerce l’afrique si situation syrie également sahel a largement évoqué durant semaine président république a mis exergue thématiques lesquels souhaitait mobilisation ministère affaires étrangères tout d’abord diplomatie environnementale car l’accord paris climat doit continuer être défendu d’autant qu’il remis cause plusieurs pays or combat planète crucial contexte l’adoption d’un nouveau pacte mondial l’environnement nécessité france prépare également activement grandes échéances biodiversité one planet summit s’est tenu première fois paris l’initiative pays a permis d’adopter nouveaux engagements financiers nouveau sommet organisé septembre new-york clarifier règles commerce international qu’elles plus équitables plus opérantes voilà autre impératif auquel faudra trouver solutions faudra aussi intégrer davantage d’exigences sociales environnementales l’unilatéralisme absolu guerre commerciale aussi inefficaces dangereuses enfin france doit redevenir l’allié solide continent africain réinventer conjointement nouveaux équilibres bâtir avenir commun budget optimiser côté premier ministre a présenté nécessaires efforts gestion ministère volonté donner plus d’autonomie ambassadeurs aussi bien plan financier celui ressources humaines d’ici services quai d’orsay réorganisés ainsi autres administrations l’étranger objectif réduction masse salariale représente économie d’environ millions‎ an effort réduction masse salariale portera environ équivalents temps plein si réduction forcément aussi importante termes d’effectifs gouvernement entend effet favoriser l’embauche français déjà expatriés parallèlement deuxième année consécutive budget coopération culturelle stabilisé après trop longue période d’affaiblissement politique solidarité internationale france bénéficiera moyens augmentation atteindre revenu national brut contre aujourd’hui c’est plus grande attention j’ai pris note annonces particulièrement attentive effort indispensable bien pris compte cadre loi finances j’ai d’ailleurs nommée commission affaires étrangères rapporteuse avis budgets l’action france europe monde ainsi français l’étranger affaires consulaires moment rencontres d’échanges évènement annuel aussi l’occasion rencontrer diplomates pays circonscription ambassadeurs poste également ceux prennent nouveau poste j’ai notamment échanges riches utiles ambassadeurs futurs ambassadeurs archipels fidji kiribati nauru tonga tuvalu myanmar sri lanka vietnam l’azerbaïdjan pakistan outre j’ai également l’opportunité m’entretenir nouveau directeur centre crise soutien quai d’orsay conférence donc moment important permet faire point aussi bien cap politique impulsé président gouvernement action internationale d’évoquer problèmes quotidien représentants postes diplomatiques vaste circonscription votes évaluation l'article","Conférence des ambassadeurs et ambassadrices : un cap clair !"
"mme genetet interroge mme ministre solidarités santé réforme sécurité sociale étudiante madame ministre peux réjouir nouvelle mesure entrera vigueur août concernant sécurité sociale étudiante savoir suppression régimes spécifiques cotisations afférentes s’agit là d’un gain pouvoir d’achat étudiants d’une simplification démarches administratives si étudiants vivaient auparavant france resteront affiliés régime actuel c’est-à-dire plupart d’entre rattachés régime parents pouvez-vous préciser qu’il étudiants venant l’étranger dont parents affiliés france certains français d’autres non certains sortiront système scolaire français notamment lycées français l’étranger cned d’autres non certains affiliés ainsi parents cfe caisse français l’étranger assure continuité protection sociale cas retour france d’autres non enfin certains affiliés régime européen d’assurance maladie régime d’un pays lequel france a convention coordination sécurité sociale branche maladie multiplicité situations élèves français venant l’étranger amènera nécessairement interrogations crains nombreuses difficultés semble donc utile anticiper clarifier questions nombreux cas m’avaient rapportés témoignant méconnaissance précédentes caisses étudiantes gérer situations aujourd’hui chaque semaine m’apporte lot témoignages difficultés d’affiliation sécurité sociale concitoyens lors d’un retour france témoignages illustrent là aussi méconnaissance situations cpam résulte profond sentiment compatriotes retour france d’être maltraités voire rejetés propre pays remercie madame ministre bien vouloir clarifier procédures d’affiliation suivre étudiants chacune situations décrites votes évaluation l'article","Sécurité sociale étudiante – question à Agnès Buzyn"
"année marque anniversaire relations diplomatiques entre france japon ainsi anniversaire début l’ère meiji lorsque pays s’ouvrit l’occident nombreux accords évènements soulignent liens toujours plus solides entre pays amis japonais partenariat d’exception a notamment mis avant lors défilé juillet puisque japon singapour invités d’honneur préambule article permettez-moi d’exprimer toute solidarité peuple japonais communauté place doivent actuellement faire face terrible épreuve raison pluies torrentielles aussi épisode caniculaire accord économique historique contexte tensions commerciales notamment dû l’administration trump aussi conséquences brexit l’union européenne japon signé juillet dernier accord libre-échange exceptionnel couvrant près d’un tiers produit intérieur brut mondial parmi principales avancées jefta japan-ue free trade agreement produits agroalimentaires l’ue pourront entrer japon droits douane tandis japonais libre accès marché européen industrie automobile outre accord permettra reconnaissance japon près spécialités européennes certifiées protégeant ainsi agriculteurs producteurs l’établissement normes juridiques solides travailleurs respect l’environnement l’ouverture marché services japonais entreprises européennes l’ouverture d’une partie marchés publics accord historique bel exemple nécessité l’union européenne notamment plan économique commercial contribuera créer milliers d’emplois europe également japon c’est signal fort adressé deux grandes puissances économiques faveur d’un commerce international ouvert équitable fondé standards exigeants mutuellement bénéfique coopération culturelle précédent autre preuve relations extrêmement étroites entre deux pays france japon lancé mois-ci paris japonismes plus importante série manifestations culturelles japonaises jamais organisée hors frontières pays soleil levant saison culturelle tiendra partout france juillet février expositions théâtre concerts cinéma gastronomie art vivre danse aussi sport plus cinquante événements investiront plus grandes institutions culturelles toutes facettes culture nippones présentées quand connaît richesse civilisation japonaise peut qu’être impatient l’idée participer l’un évènements pouvez retrouver programme vision commune enjeux internationaux l’ensemble grands sujets multilatéraux france japon partagent vision commune matière liberté commerce international lutte contre changement climatique encore corée nord deux pays coopèrent également but développer espace indopacifique paix prospérité cadre gouvernements récemment signé accord soutien logistique domaine défense après ans relations diplomatiques amitié japon n’a jamais aussi solide fructueuse deux pays convaincue pouvons encore compris lien l’union européenne développer nouveaux projets coopération toujours plus approfondie votes évaluation l'article","France – Japon : des liens toujours plus forts !"
"commission affaires étrangères j’ai interrogé ministre jean-yves drian relations entre l’union européenne l’asean plus spécifiquement position france l’ue face situation politique cambodge votes évaluation l'article","ASEAN: audition de Jean-Yves Le Drian"
"commission affaires étrangères j’ai interrogé benjamin dirx bénédicte peyrol question moyens contrôle lutte contre l’évasion fiscale j’ai également partagé inquiétude quant difficultés rencontrées petites moyennes entreprises connaître règles vigueur lorsqu’elles lancent l’export l’international enfin j’ai exprimé étonnement face différents chiffres annoncés exit tax votes évaluation l'article","Evasion fiscale: quels moyens de contrôle?"
"j’ai interrogée secrétaire d’etat chargée handicap sophie cluzel question l’inclusion élèves porteurs d’un handicap écoles françaises l’étranger voici réponse si connu difficultés faire appliquer plusieurs points n’hésitez contacter anne.genetet@assemblee-nationale.fr lire réponse sophie cluzel votes évaluation l'article","Ecole et handicap pour les Français de l’étranger: la réponse de la Secrétaire d’Etat Sophie Cluzel"
"dossier glyphosate suscite beaucoup d’interrogations voire d’incompréhensions celles-ci légitimes car s’agit d’une problématique particulièrement sensible complexe décision collective décision glyphosate décision collective c’est celle gouvernement celle groupe parlementaire c’est contexte j’ai donné délégation vote projet loi ensemble règlement l’assemblée permet donner délégation vote amendement texte a voté députés république marche n’oublions l’essentiel loi egalim l’agriculture l’alimentation apporte nombreuses avancées aller progressivement vers agriculture plus soutenable payant juste prix producteurs interdisant néonicotinoides luttant contre maltraitance animale l’impératif écologique parmi grands défis génération devons relever celui préservation l’amélioration environnement savez déjà pris nombreuses mesures sens faut aller plus loin faut aussi rester crédible vivons espérons-le fin d’un modèle celui consistait penser pouvions utiliser ressources naturelles limites besoin passer d’un modèle production intensive monde beaucoup plus sobre énergie hydrocarbures pesticides etc modèle agricole parfait exemple transformation fera si capables rassembler tous acteurs vers objectif aujourd’hui apparaît solution plus efficace d’accompagner agriculteurs vers nouvelles pratiques mettre pied mur légiférant c’est stratégie responsabilisation crois conforme valeurs majorité présidentielle combat l’intégrité scientifique l’assemblée nationale j’ai choisi m’engager promouvoir l’intégrité scientifique l’opecst office parlementaire d’évaluation choix scientifiques technologiques cadre procédure cours demande commissions affaires économiques affaires européennes enquêter l’indépendance l’objectivité agences européennes chargées d’évaluer dangerosité substances mises marché notamment glyphosate fait moins bruit médiatique pourtant effectuons travail extrêmement rigoureux aujourd’hui dangerosité glyphosate fait débat sein communauté scientifique n’existe aucun consensus jour seul centre international recherche cancer dépend l’organisation mondiale santé oms a classé produit comme cancérogène probable contre l’avis toutes agences sanitaires europe états-unis chargées l’homologation pesticides rappelons passage caractère cancérogène supposé concerne l’exposition directe n’est fait manger produit a poussé champ traité pourrait poser problème rappelons aussi l’oms a classé viande rouge comme cancérogène probable exactement niveau glyphosate faut donc comprendre qualification hauteur qu’elle signifie l’attente conclusions publierons prochainement paraît inopportun d’apporter jugement définitif dossier principe réalité mesure où l’union européenne a choisi renouveler licence glyphosate ans l’interdire france c’est désavantager agriculteurs face concurrence européenne déjà féroce autant garantir consommateurs alimentation glyphosate france importe beaucoup produits agricoles deuxième point raisons liées rendement agriculteurs savent passer pesticides aujourd’hui suite l’intention gouvernement d’interdire glyphosate l’institut national recherche agronomique inra organisme référence a rappelé rapport décembre sûrement nécessaire période transition d’utiliser d’autres herbicides homologués peuvent avoir profils toxicologiques plus défavorables celui glyphosate jour l’interdiction glyphosate confronte donc principe réalité légiférer aujourd’hui c’est aller vers solutions court termistes potentiellement dangereuses vers sortie progressive glyphosate a bien années décisions dû être prises sortir d’un modèle agricole ultra intensif dépendant pesticides particulièrement round up éviter situations quasi monopolistiques l’agrochimie l’agroalimentaire situation héritons faut maintenant transformer manière plus pragmatique possible décision a prise gouvernement groupe va sens comme l’a rappelé brune poirson secrétaire d’état transition écologique solidaire c’est mouvement a ouvert débat france europe enfin devez savoir toute série mesures dont création d’un groupe d’étude parlementaire prévues s’assurer respect parole présidentielle aller vers sortie progressive l’utilisation glyphosate votes évaluation l'article","Glyphosate : une décision pragmatique"
